0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
0.0,0.12035111081880237,0.0,0.2826374606687659,0.22275000668905068,0.0,0.0,0.19099088778388804,0.0,0.0,0.0,0.10389458241801042,0.0,0.11242065645456749,0.0,0.0,0.0,0.0,0.2393163333241228,0.0,0.361626081981249,0.09838643254857904,0.0,0.10867120784123956,0.5525277216625748,0.0,0.24406848666926473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12919273356476674,0.42951932382113706,0.0,0.0,0.0,0.11387338395003364,0.0,0.0,0.0,0.08699414927876312,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.1677204211334617,0.3579344803616983,0.3938814823473298,0.0,0.0,0.0,0.0,0.17465029364841494,0.0,0.0,0.2895734488544749,0.0,0.3133371967467464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742212147208299,0.0,0.0,0.0,0.0,0.0,0.1533679116970395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19441465888996357,0.0,0.0,0.0,0.547427717078126,0.0,0.15869310870546793,0.0,0.0,0.0,0.12123440534876967,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461815622160539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768190774461444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21531984783625058,0.45096175411444017,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232764405974301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848030817235007,0.0,0.0,0.0,0.37137199058576087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37255471738403606,0.0,0.0,0.0,0.0,0.0,0.0,0.41627895063111225,0.0,0.0,0.36350812277973454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362434736536289,0.15419741917458835,0.0,0.0,0.2216313005846821,0
0.0015984372220946748,0.0,0.0,0.0,0.0,0.0016413185798154436,0.001650309640083692,0.0012117518182655795,0.0015902467157340049,0.0,0.0,0.0,0.0,0.9999888628354537,0.0,0.0,0.0,0.0,0.0015183551708199399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017803120035411214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014449514493031037,0.0,0.0,0.0,0.0016558169835770764,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755004144613533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143147866401294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293165596542902,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556066380184873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021317333651657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165970341443676,0.0,0.0,0.33498953749255267,0.0,0.0,0.0,0.0,0.1687537792480647,0.3534346743595277,0.0,0.0,0.0,0
0.0,0.0,0.26483640270314635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23517380259869208,0.4935285947922593,0.22623392066017617,0.0,0.0,0.0,0.0,0.22788935988466646,0.0,0.0,0.0,0.0,0.0,0.22685113571277493,0.24586663305068962,0.0,0.0,0.25359052776445806,0.0,0.0,0.0,0.0,0.0,0.17806467267665635,0.0,0.5259286040988579,0.0,0.0,0.08970156706886227,0.1878692393603757,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164405532653958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39494892359437006,0.0,0.0,0.14786607141788294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824978276629207,0.0,0.23107461989742517,0.0,0.0,0.18125613647788968,0.0,0.05820288551081607,0.0,0.0,0.0,0.0,0
0.5852425816732687,0.0,0.0,0.0,0.5174389197734722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20208375882229798,0.0,0.5906862443974135,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577094318140311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45916712174367796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36025490748315775,0.0,0.0,0.0,0.0,0.18148142054077235,0.38009120185003475,0.0,0.5219954063467455,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41700132544842317,0.0,0.4109807729216338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37223952818163986,0.0,0.0,0.0,0.0,0.35140494238716524,0.0,0.0,0.44820013151025456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13895268326001542,0.0,0.0,0.0,0.41828912598465945,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610489557375118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857863106832045,0.1659566771231197,0.17986777676178084,0.0,0.0,0.3710366377973368,0.0,0.0,0.3240010850506209,0.0,0.0,0.13026613817728272,0.0,0.0,0.4087257515410466,0.0,0.06562265582982804,0.0,0.0,0.1887505883157219,0.0,0
0.0,0.0,0.4023182588086378,0.22136133964351645,0.17445755339585647,0.0,0.0,0.0,0.19630688267317453,0.0,0.0,0.16274023897141557,0.0,0.35219092412595665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082245709421165,0.0,0.0,0.0,0.0,0.0,0.17238549113435037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21852202384203487,0.0,0.0,0.0,0.6153086054629417,0.0,0.0,0.0,0.0,0.0,0.13626743871763883,0.0,0.0,0.0,0.0,0
0.2291306301147323,0.0,0.11679555040979181,0.0,0.0,0.11763876466768594,0.0,0.1737005706724088,0.0,0.0,0.0,0.09448905371967396,0.0,0.4089730648013152,0.0,0.0,0.11436866525139966,0.0,0.326476703825778,0.0,0.10962941310799938,0.2684386623635401,0.0,0.09883325344318157,0.1005015282966934,0.21195037761767693,0.0,0.20017841973486353,0.0,0.11770985058888876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09765878431197668,0.11596993495798195,0.0,0.0,0.10356447894467449,0.0,0.0,0.0,0.0791186090091395,0.0,0.11563094998310003,0.5689225698180564,0.11908533550815609,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266497739703067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251474160043984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854317533931841,0.0,0.0,0.0,0.0,0
0.0,0.19621791890738724,0.10468784654714501,0.0,0.0,0.0,0.0,0.5449281687843345,0.0,0.0,0.0,0.0846937706229677,0.0,0.2749324094514877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24061075438434804,0.0,0.08858762541819787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823433815871948,0.0,0.0,0.0,0.0,0.0,0.18565676931107053,0.0,0.0,0.0,0.07091671531930173,0.0,0.0,0.0,0.0,0
0.0,0.3564932946097978,0.0,0.0,0.0,0.0,0.0,0.0,0.5568343273275117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544407174151501,0.0,0.0,0.145715744730243,0.0,0.0,0.4909944574303765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132324603035215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442157176026189,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538863037557586,0.0,0.5778026135717492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738030051033132,0.21568699042425987,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891057731254226,0.0,0.48278581194336534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4008853966392905,0.0,0.0,0.0,0.0,0.0,0.4484186693943421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47150243536259867,0.17723319738061935,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.13962533747956732,0.0,0.0,0.11971791857036279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15765035774569308,0.0,0.0,0.4125869640802995,0.0,0.0,0.0,0.0,0.8312120381120933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15415923728345993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698184052381712,0.0,0.05453013282621924,0.0,0.0,0.1568451401688768,0.0,0
0.0,0.17816503823779067,0.0,0.10460251186068745,0.0,0.0,0.0,0.5654771043421037,0.0,0.08770247764583626,0.09662131284037298,0.15380316910471137,0.09522632041789743,0.08321248727858173,0.0,0.0,0.0,0.08440950389393927,0.1771392195200201,0.0,0.3568953333604847,0.07282451486255352,0.0,0.16087437638636673,0.08179494313572436,0.0,0.2709850638117815,0.16291874100536471,0.0,0.0,0.0,0.0,0.0,0.0,0.2730591214361627,0.20652163225582804,0.09562698739966818,0.07948132575576879,0.0,0.0,0.06391167092416968,0.3371511183851033,0.0,0.10026529571013572,0.08565274864000473,0.09658811514451009,0.0,0.0,0.0,0.0,0
0.0,0.0,0.22770085076393498,0.0,0.0,0.0,0.0,0.1693205245470233,0.0,0.10504283483833284,0.0,0.09210641092216275,0.0,0.0,0.0,0.0,0.0,0.20219756190063862,0.0,0.0,0.7480549294087097,0.0,0.0,0.09634106699193799,0.0,0.0,0.43275157959367627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11453416269577386,0.0,0.0,0.0,0.07654815774122159,0.20190597913950142,0.0,0.12008954798093337,0.1025878375429044,0.0771235484546757,0.0,0.0,0.11091531544810891,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26881763287847193,0.0,0.0,0.2228523280419393,0.0,0.0,0.0,0.0,0.0,0.0,0.2566649808801591,0.0,0.0,0.0,0.0,0.0,0.23703274264061752,0.24994236486693028,0.0,0.0,0.0,0.0,0.23595286281181033,0.2557313004227738,0.5613780975014577,0.3009465473765545,0.0,0.0,0.0,0.23032813411632416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18660115129775615,0.0,0.0,0.0,0.2808626312671213,0
0.0,0.0,0.6649036941412372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14829448822954072,0.0,0.0,0.0,0.45439000998851614,0.0,0.0,0.0,0.0,0.34328621525487085,0.0,0.0,0.0,0.0,0.0,0.227814842092729,0.0,0.2710080757498863,0.0,0.0,0.0,0.0,0.22238411044443945,0.0,0.0,0.0,0.0,0.1320407119831795,0.0,0.0,0.045041318116073245,0.0,0.13165475145426112,0.0,0.0,0
0.0,0.23784625322524997,0.5075909926699551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504070014058744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24301845668841246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25200144268619795,0.26770375545115405,0.0,0.085961950486789,0.0,0.0,0.24725254596863358,0.0,0
0.0,0.0,0.21383824801122953,0.0,0.0,0.0,0.0,0.31802432182403256,0.0,0.0,0.0,0.17299780370708426,0.0,0.0,0.0,0.0,0.0,0.18988761896985845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495028129635723,0.3970427744777301,0.0,0.2336214846253524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792275759825247,0.0,0.0,0.19268442233602667,0.21728462269631285,0.0,0.21170600826405483,0.0,0.0,0
0.0,0.45711843328415847,0.4877713989017512,0.0,0.42302531891474204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443223812448936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298730093727613,0.0,0.0,0.0,0.0,0.1639783156695234,0.0,0.0,0.0,0.0,0.08260544699721976,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9551509115677943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29611946260117983,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192348335366221,0.5042445199859832,0.0,0.0,0.0,0.3409987384125843,0.0,0.0,0.0,0.0,0.20429723973345681,0.16247565990789212,0.0,0.0,0.0,0.0,0.6158130427453695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581912954063332,0.0,0.0,0.0,0.0,0.0650330114709043,0.2724077805457751,0.0,0.0,0.0,0
0.12877560482636005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194013694477817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807067466194955,0.13231017778822934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765374395511612,0.0,0.0,0.0,0.0,0.044466105308882266,0.09312895699230096,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8060622111056015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029879034853318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118763870109103,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.03648498647554857,0.02875425982899966,0.0,0.0,0.04930910390476935,0.0,0.0,0.0,0.026823000924468553,0.0996438121062653,0.0,0.0,0.0,0.0324663089850564,0.02944173665809997,0.0,0.16993524214699499,0.840265859392119,0.050801866849762074,0.03527793422468087,0.028056206979695016,0.0,0.0,0.441086952162379,0.0,0.0,0.0,0.05679962074384183,0.06156077405989405,0.033784357023688386,0.0,0.0,0.0,0.03335435526272092,0.02772280553950778,0.0,0.0,0.06687649487051381,0.02939927965324419,0.0,0.0,0.0,0.022459728815687596,0.047039224694974534,0.0,0.1615024176393393,0.06761049960141224,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017596149044322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309176824460264,0.0,0.0,0.0,0.0,0.5425483774083298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16820287978324724,0.0,0.0,0.4838023105589653,0.0,1
0.0,0.32162959300644683,0.0,0.0,0.0,0.0,0.0,0.5104092607699884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258611747356134,0.0,0.0,0.0,0.0,0.0,0.5882129163045153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162427693276404,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639544845784294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660671938836776,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.07396238776979439,0.1717967906018531,0.0,0.31708511063006817,0.24967664905641815,0.0,0.0,0.06899475790102834,0.0,0.0,0.0,0.09510364474318343,0.0,0.37865365971382,0.0,0.2914076349075732,0.0,0.0,0.2722282124137626,0.0,0.0,0.0,0.0,0.2923356952561298,0.0,0.0,0.21915199345853428,0.23752212034864525,0.0,0.27951784520045225,0.0,0.0,0.0,0.285237026523873,0.0,0.0,0.11468086875274153,0.22686456908964223,0.0,0.0,0.0,0.11554289220096414,0.24199081443726597,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36702543412525696,0.0,0.45538947108068784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42297253901518994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032493191431465,0.0,0.0,0.0,0.0,0.44474638512827314,0.16717585731903684,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.2600449925280743,0.0,0.0,0.0,0.0,0.23061218332055938,0.0,0.0,0.1911796535722597,0.0,0.0,0.0,0.0,0.23140206131339133,0.0,0.0,0.20186754901676024,0.4436262698004673,0.3620878712456745,0.0,0.0,0.40668938055507065,0.21441954476373454,0.22455900800293754,0.0,0.0,0.0,0.20241828733893924,0.21938573337770328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20954195674109,0.0,0.0,0.0,0.1600806407307361,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5663624638435414,0.0,0.0,0.0,0.0,0.0,0.09745700581197504,0.4293510785868924,0.0,0.26636023338764153,0.0,0.23355695938217752,0.0,0.08424124428880549,0.0,0.0,0.28269515518656607,0.0,0.0,0.0,0.0,0.2211745357236488,0.0,0.24429490243938556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941054351086988,0.0,0.0,0.0,0.2601350238949355,0.13037631361013724,0.20479323552181852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054340918148417,0.0,0.0,0.24815810093740176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32645058718335407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097117880914287,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193401997462191,0.0,0.0,0.0,0.0,0.0,0.0,0.2789793166907436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166264966960142,0.2691063976188863,0.2916638865706578,0.0,0.0,0.0,0.0,0.31605388458952066,0.0,0.0,0.0,0.633697633339677,0.0,0.0,0.0,0.0,0.10641015967949179,0.22286339483740972,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29113893045069333,0.0,0.0,0.0,0.15837277870045408,0.0,0.0,0.0,0.0,0.19169292737191282,0.17383474941675256,0.0,0.0,0.5512484493512956,0.29995274722702236,0.20829378807044333,0.0,0.16845026670719598,0.17762465030874186,0.1860241579849954,0.0,0.0,0.0,0.16768283667559863,0.18173862936272897,0.0,0.0,0.0,0.0,0.19693627642910302,0.3273711065385707,0.0,0.0,0.13162107093851438,0.17358406777776506,0.0,0.0,0.0,0.1326104290647926,0.13886836793235763,0.0,0.0,0.0,0
